qx,qy,reference_mode,candidate_mode,reference_frequency_thz,candidate_frequency_thz,single_overlap_squared,subspace_dimension,subspace_minimum_overlap_squared,basis_dependent
0.5,0.5,3,3,4.326111457975031,4.487320335500775,0.995223093065356,1,0.9952230930653557,False
0.5,0.5,4,4,5.173126811849531,5.1690326157713615,0.9995844708459105,1,0.9995844708459103,False
0.5,0.5,5,5,5.790437644002993,5.835969318358568,0.9998509594450379,1,0.9998509594450381,False
0.5,0.5,6,6,6.227892635896045,6.244931844922662,0.9973027077184707,1,0.9973027077184707,False
0.5,0.5,7,7,7.82309990688935,7.862326033803917,0.9981311072982226,1,0.9981311072982226,False
0.5,0.5,8,8,8.425682619146952,8.406115958411968,0.9975840933470722,1,0.9975840933470722,False
0.5,0.5,9,9,8.789114015802863,8.477352463206007,0.9981797329959304,1,0.9981797329959304,False
0.5,0.6666666666666666,1,1,3.516619213380418,3.5187413787608706,0.9437785146258717,1,0.9437785146258717,False
0.5,0.6666666666666666,2,2,3.6113017205671047,3.5335206772332928,0.9105963691788029,1,0.9105963691788027,False
0.5,0.6666666666666666,3,3,4.1438578685722005,4.233681302636953,0.96199836817525,1,0.96199836817525,False
0.5,0.6666666666666666,4,4,5.403273725028975,5.435384392430254,0.9977877468112409,1,0.9977877468112409,False
0.5,0.6666666666666666,5,5,5.7961358375105245,5.8244426043352835,0.997933471936131,1,0.9979334719361308,False
0.5,0.6666666666666666,6,6,6.018954415986604,6.072250887710598,0.997314722336957,1,0.997314722336957,False
0.5,0.6666666666666666,7,7,8.004176177015447,7.9664047496982295,0.885958967412137,1,0.885958967412137,False
0.5,0.6666666666666666,8,8,8.350400727671424,8.309056778898137,0.8830745858887955,1,0.883074585888796,False
0.5,0.6666666666666666,9,9,8.796334205627858,8.456563387789691,0.9958536244616617,1,0.9958536244616619,False
0.5,0.8333333333333334,1,1,3.5166142302996146,3.518764258107588,0.9451385500414509,1,0.9451385500414509,False
0.5,0.8333333333333334,2,2,3.611304983807088,3.533508561722521,0.9118819686234575,1,0.9118819686234575,False
0.5,0.8333333333333334,3,3,4.1438630805294885,4.233628403510903,0.9619763907333101,1,0.9619763907333099,False
0.5,0.8333333333333334,4,4,5.403207678102036,5.435294269670198,0.9977819519749406,1,0.9977819519749404,False
0.5,0.8333333333333334,5,5,5.796217115682387,5.824459636639688,0.9979262722802866,1,0.9979262722802866,False
0.5,0.8333333333333334,6,6,6.018960440579982,6.072305975286222,0.9973146518613104,1,0.9973146518613104,False
0.5,0.8333333333333334,7,7,8.004101961457714,7.9662524307296,0.8860997558875614,1,0.8860997558875616,False
0.5,0.8333333333333334,8,8,8.35049447532349,8.30916517014235,0.8832084387656272,1,0.8832084387656275,False
0.5,0.8333333333333334,9,9,8.79636727745845,8.456555935355775,0.9958392078248671,1,0.9958392078248673,False
0.6666666666666666,0.0,1,1,2.7428918359945205,2.7258662930354887,0.9596815355433116,1,0.9596815355433118,False
0.6666666666666666,0.0,2,2,2.755016037289103,2.770548648156979,0.9596510036212903,1,0.9596510036212905,False
0.6666666666666666,0.0,3,3,4.203151346327655,4.241991343263719,0.995897347597979,1,0.9958973475979788,False
0.6666666666666666,0.0,4,4,5.063489868514958,5.081861579000043,0.999853399964955,1,0.9998533999649553,False
0.6666666666666666,0.0,5,5,5.823659642939698,5.855349384283273,0.9999311305701734,1,0.9999311305701734,False
0.6666666666666666,0.0,6,6,6.113318272165745,6.189532766729526,0.9958055528720613,1,0.9958055528720615,False
0.6666666666666666,0.0,7,7,7.938537697678489,7.938013813285954,0.999532249719982,1,0.999532249719982,False
0.6666666666666666,0.0,8,8,8.444752257459102,8.389195104717603,0.997964886799662,1,0.997964886799662,False
0.6666666666666666,0.0,9,9,9.19683225137945,8.895467972174318,0.9994724489670546,1,0.9994724489670546,False
0.6666666666666666,0.16666666666666666,1,1,2.22961233305141,2.257965914101676,0.9996560737378607,1,0.9996560737378605,False
0.6666666666666666,0.16666666666666666,2,2,2.815442821902229,2.86161655757852,0.9952567029389318,1,0.9952567029389318,False
0.6666666666666666,0.16666666666666666,3,3,3.779815064117787,3.7681518450938247,0.9951877789535678,1,0.9951877789535676,False
0.6666666666666666,0.16666666666666666,4,4,5.071848150252513,5.1214869245840315,0.998674735010319,1,0.9986747350103192,False
0.6666666666666666,0.16666666666666666,5,5,5.708333900783191,5.737499759574362,0.9990296301193868,1,0.9990296301193868,False
0.6666666666666666,0.16666666666666666,6,6,6.1268192887485,6.241384188434689,0.9979611833241121,1,0.9979611833241117,False
0.6666666666666666,0.16666666666666666,7,7,8.11404821352969,8.05900221971992,0.9832176623902491,1,0.9832176623902491,False
0.6666666666666666,0.16666666666666666,8,8,8.378814924683061,8.289972833316757,0.9819715192236973,1,0.9819715192236973,False
0.6666666666666666,0.16666666666666666,9,9,9.406990766911251,9.120925152829258,0.999750059359652,1,0.999750059359652,False
0.6666666666666666,0.3333333333333333,1,1,2.7427142535366174,2.725996950847194,0.957785423353565,1,0.957785423353565,False
0.6666666666666666,0.3333333333333333,2,2,2.7549685168425495,2.770558463594323,0.9577543786670253,1,0.9577543786670253,False
0.6666666666666666,0.3333333333333333,3,3,4.203128403012748,4.241917721866468,0.9958982500485728,1,0.9958982500485728,False
0.6666666666666666,0.3333333333333333,4,4,5.063505534619914,5.081964641296262,0.9998530839569163,1,0.9998530839569161,False
0.6666666666666666,0.3333333333333333,5,5,5.823646560413897,5.855352492983532,0.9999310492643093,1,0.9999310492643095,False
0.6666666666666666,0.3333333333333333,6,6,6.113312184380113,6.189516992537809,0.9958070144506701,1,0.9958070144506701,False
0.6666666666666666,0.3333333333333333,7,7,7.938626807831454,7.938247100200385,0.9995343693275032,1,0.9995343693275034,False
