reference_channel,candidate_channel,qx,qy,gamma_dimension,target_overlap_squared,gamma_minimum_overlap_squared,reference_selected,candidate_selected,reference_screen_phi122_norm,reference_refined_phi122_norm,reference_refined_phi1122_trace,candidate_screen_phi122_norm,candidate_refined_phi122_norm,candidate_refined_phi1122_trace
line_p5_m3__Gamma_4_5,line_p5_m3__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9958982500485709,0.9999973071729419,False,False,0.01787026376861907,,,0.0016858739404357612,,
line_p5_m3__Gamma_6,line_p5_m3__Gamma_6,0.3333333333333333,0.6666666666666666,1,0.9958982500485709,0.9999999949490839,False,False,1.1258125305175781,,,1.3356208801269531,,
line_p5_m3__Gamma_7_8,line_p5_m3__Gamma_7_8,0.3333333333333333,0.6666666666666666,2,0.9958982500485709,0.9999973059500361,False,False,0.38193510397912966,,,0.43934567086875603,,
line_p5_m3__Gamma_9,line_p5_m3__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9958982500485709,0.9999999989199393,False,False,0.008344650268554688,,,0.018358230590820312,,
line_p5_m4__Gamma_4_5,line_p5_m4__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9998530839569167,0.9999973071729419,False,False,0.016310340286719387,,,0.002050954167137772,,
line_p5_m4__Gamma_6,line_p5_m4__Gamma_6,0.3333333333333333,0.6666666666666666,1,0.9998530839569167,0.9999999949490839,False,False,5.920648574829102,,,5.932331085205078,,
line_p5_m4__Gamma_7_8,line_p5_m4__Gamma_7_8,0.3333333333333333,0.6666666666666666,2,0.9998530839569167,0.9999973059500361,False,False,5.169508365917284,,,5.171973131530211,,
line_p5_m4__Gamma_9,line_p5_m4__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9998530839569167,0.9999999989199393,False,False,0.003337860107421875,,,0.012636184692382812,,
line_p5_m5__Gamma_4_5,line_p5_m5__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9999310492643102,0.9999973071729419,False,False,0.027152516322151064,,,0.05078707487371196,,
line_p5_m5__Gamma_6,line_p5_m5__Gamma_6,0.3333333333333333,0.6666666666666666,1,0.9999310492643102,0.9999999949490839,False,False,7.79414176940918,,,7.833003997802734,,
line_p5_m5__Gamma_7_8,line_p5_m5__Gamma_7_8,0.3333333333333333,0.6666666666666666,2,0.9999310492643102,0.9999973059500361,False,False,8.333191388135184,,,8.191206912936376,,
line_p5_m5__Gamma_9,line_p5_m5__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9999310492643102,0.9999999989199393,False,False,0.006198883056640625,,,0.016450881958007812,,
line_p5_m6__Gamma_4_5,line_p5_m6__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9958070144506697,0.9999973071729419,False,False,0.02419801763957501,,,0.013149816735398938,,
line_p5_m6__Gamma_6,line_p5_m6__Gamma_6,0.3333333333333333,0.6666666666666666,1,0.9958070144506697,0.9999999949490839,False,False,8.232355117797852,,,8.35728645324707,,
line_p5_m6__Gamma_7_8,line_p5_m6__Gamma_7_8,0.3333333333333333,0.6666666666666666,2,0.9958070144506697,0.9999973059500361,False,False,3.7450331718388843,,,4.273013209354062,,
