reference_channel,candidate_channel,qx,qy,gamma_dimension,target_overlap_squared,gamma_minimum_overlap_squared,reference_selected,candidate_selected,reference_screen_phi122_norm,reference_refined_phi122_norm,reference_refined_phi1122_trace,candidate_screen_phi122_norm,candidate_refined_phi122_norm,candidate_refined_phi1122_trace
line_p2_m9__Gamma_9,line_p2_m9__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9999125934101087,0.99999999050316,False,False,0.02193450927734375,,,0.009059906005859375,,
line_p3_m1__Gamma_4_5,line_p3_m1__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9985032843794491,0.9999624564672188,False,False,0.03522226024316348,,,0.0642519271165079,,
line_p3_m1__Gamma_6_7,line_p3_m1__Gamma_6_7,0.16666666666666666,0.3333333333333333,2,0.9985032843794491,0.9999624565609744,False,False,0.0551370993752277,,,0.05846653604082895,,
line_p3_m1__Gamma_8,line_p3_m1__Gamma_8,0.16666666666666666,0.3333333333333333,1,0.9985032843794491,0.9999999900036043,False,False,1.756906509399414,,,1.7321109771728516,,
line_p3_m1__Gamma_9,line_p3_m1__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9985032843794491,0.99999999050316,False,False,0.0050067901611328125,,,0.0438690185546875,,
line_p3_m2__Gamma_4_5,line_p3_m2__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9978255072843549,0.9999624564672188,False,False,0.044655615291427864,,,0.04445595558474222,,
line_p3_m2__Gamma_6_7,line_p3_m2__Gamma_6_7,0.16666666666666666,0.3333333333333333,2,0.9978255072843549,0.9999624565609744,False,False,0.18539647014729796,,,0.32170017751131175,,
line_p3_m2__Gamma_8,line_p3_m2__Gamma_8,0.16666666666666666,0.3333333333333333,1,0.9978255072843549,0.9999999900036043,False,False,0.11229515075683594,,,0.09918212890625,,
line_p3_m2__Gamma_9,line_p3_m2__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9978255072843549,0.99999999050316,False,False,0.010013580322265625,,,0.0019073486328125,,
line_p3_m3__Gamma_4_5,line_p3_m3__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9992418663171064,0.9999624564672188,False,False,0.04066906635998583,,,0.017508756606804995,,
line_p3_m3__Gamma_6_7,line_p3_m3__Gamma_6_7,0.16666666666666666,0.3333333333333333,2,0.9992418663171064,0.9999624565609744,False,False,0.6891206414017379,,,0.6029582768339821,,
line_p3_m3__Gamma_8,line_p3_m3__Gamma_8,0.16666666666666666,0.3333333333333333,1,0.9992418663171064,0.9999999900036043,False,False,0.3635883331298828,,,0.2994537353515625,,
line_p3_m3__Gamma_9,line_p3_m3__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9992418663171064,0.99999999050316,False,False,0.008106231689453125,,,0.022649765014648438,,
line_p3_m4__Gamma_4_5,line_p3_m4__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9974977534085375,0.9999624564672188,False,False,0.03220063358755537,,,0.3963985469317221,,
line_p3_m4__Gamma_6_7,line_p3_m4__Gamma_6_7,0.16666666666666666,0.3333333333333333,2,0.9974977534085375,0.9999624565609744,False,False,7.529136214760416,,,7.417938386080676,,
line_p3_m4__Gamma_8,line_p3_m4__Gamma_8,0.16666666666666666,0.3333333333333333,1,0.9974977534085375,0.9999999900036043,False,False,14.415979385375977,,,14.489173889160156,,
line_p3_m4__Gamma_9,line_p3_m4__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9974977534085375,0.99999999050316,False,False,0.0016689300537109375,,,0.2949237823486328,,
line_p3_m5__Gamma_4_5,line_p3_m5__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9959576609804954,0.9999624564672188,False,False,0.03462901621888219,,,0.729652785449061,,
line_p3_m5__Gamma_6_7,line_p3_m5__Gamma_6_7,0.16666666666666666,0.3333333333333333,2,0.9959576609804954,0.9999624565609744,False,False,11.1231144145043,,,10.99563815622615,,
line_p3_m5__Gamma_8,line_p3_m5__Gamma_8,0.16666666666666666,0.3333333333333333,1,0.9959576609804954,0.9999999900036043,False,False,17.996549606323242,,,18.131256103515625,,
line_p3_m5__Gamma_9,line_p3_m5__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9959576609804954,0.99999999050316,False,False,0.0073909759521484375,,,0.45418739318847656,,
line_p3_m6__Gamma_4_5,line_p3_m6__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9952065615439446,0.9999624564672188,False,False,0.05217500674886488,,,0.7829939835117172,,
line_p3_m6__Gamma_6_7,line_p3_m6__Gamma_6_7,0.16666666666666666,0.3333333333333333,2,0.9952065615439446,0.9999624565609744,False,False,10.423011238242434,,,11.365036563546907,,
line_p3_m6__Gamma_8,line_p3_m6__Gamma_8,0.16666666666666666,0.3333333333333333,1,0.9952065615439446,0.9999999900036043,False,False,20.011186599731445,,,20.057201385498047,,
line_p3_m6__Gamma_9,line_p3_m6__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9952065615439446,0.99999999050316,False,False,0.0035762786865234375,,,0.09799003601074219,,
line_p3_m7__Gamma_4_5,line_p3_m7__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9249910784946098,0.9999624564672188,False,False,0.054116816084537805,,,1.791026074100058,,
line_p3_m7__Gamma_6_7,line_p3_m7__Gamma_6_7,0.16666666666666666,0.3333333333333333,2,0.9249910784946098,0.9999624565609744,False,False,13.198542991802366,,,12.439762349188173,,
line_p3_m7__Gamma_8,line_p3_m7__Gamma_8,0.16666666666666666,0.3333333333333333,1,0.9249910784946098,0.9999999900036043,False,False,13.676643371582031,,,14.049768447875977,,
line_p3_m7__Gamma_9,line_p3_m7__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9249910784946098,0.99999999050316,False,False,0.04076957702636719,,,1.2650489807128906,,
line_p3_m8__Gamma_4_5,line_p3_m8__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9248352188895207,0.9999624564672188,False,False,0.03484583576678453,,,1.3162837339598779,,
line_p3_m8__Gamma_6_7,line_p3_m8__Gamma_6_7,0.16666666666666666,0.3333333333333333,2,0.9248352188895207,0.9999624565609744,False,False,4.5798104062575495,,,4.510131246128634,,
line_p3_m8__Gamma_8,line_p3_m8__Gamma_8,0.16666666666666666,0.3333333333333333,1,0.9248352188895207,0.9999999900036043,False,False,18.56231689453125,,,18.107891082763672,,
line_p3_m8__Gamma_9,line_p3_m8__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9248352188895207,0.99999999050316,False,False,0.008344650268554688,,,1.1227130889892578,,
line_p3_m9__Gamma_4_5,line_p3_m9__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9992223061221147,0.9999624564672188,False,False,0.04710803617564571,,,0.09754583749892784,,
line_p3_m9__Gamma_6_7,line_p3_m9__Gamma_6_7,0.16666666666666666,0.3333333333333333,2,0.9992223061221147,0.9999624565609744,False,False,2.7650421897124478,,,3.4776004059622734,,
line_p3_m9__Gamma_8,line_p3_m9__Gamma_8,0.16666666666666666,0.3333333333333333,1,0.9992223061221147,0.9999999900036043,False,False,27.924060821533203,,,27.806520462036133,,
line_p3_m9__Gamma_9,line_p3_m9__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9992223061221147,0.99999999050316,False,False,0.024080276489257812,,,0.12373924255371094,,
K_p4_m1__Gamma_4_5,K_p4_m1__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9999520319158102,0.9999624564672188,False,False,0.0016689300537109375,,,0.010414280733032967,,
K_p4_m1__Gamma_6_7,K_p4_m1__Gamma_6_7,0.3333333333333333,0.3333333333333333,2,0.9999520319158102,0.9999624565609744,False,False,0.008042873284069538,,,0.016912601328819464,,
K_p4_m1__Gamma_8,K_p4_m1__Gamma_8,0.3333333333333333,0.3333333333333333,1,0.9999520319158102,0.9999999900036043,False,False,2.491474151611328,,,2.5382041931152344,,
K_p4_m1__Gamma_9,K_p4_m1__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9999520319158102,0.99999999050316,False,False,0.0011920928955078125,,,0.0002384185791015625,,
K_p4_m2__Gamma_4_5,K_p4_m2__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.99999563420789,0.9999624564672188,False,False,0.00476837158203125,,,0.005820539291254856,,
K_p4_m2__Gamma_6_7,K_p4_m2__Gamma_6_7,0.3333333333333333,0.3333333333333333,2,0.99999563420789,0.9999624565609744,False,False,0.020753375260625494,,,0.016103405752914697,,
